studytime,score
6.696026161339619,73.52277641708567
0.6993160570943413,27.110143264713948
6.40168223828166,73.05106941880014
2.7114743650018482,38.61069215298175
5.928119916534227,56.777125347382
6.801319311034514,70.54870556670461
2.3082918915401205,35.95582011182656
4.5685864488036865,59.34214642059587
1.903248628190678,36.69295880373494
0.5233887578650831,23.81228530872543
3.7847642348586907,43.98445563255447
3.62944271845992,43.98975030093121
9.95480490704257,101.02198447586548
4.463523511976422,59.36889091323695
3.335695494722004,41.137336435172244
5.804750067166746,62.238874300073135
0.8876739410776846,27.772317399510076
9.616657359548132,97.49719818953052
6.349600455910331,62.67701760347744
7.548378199408478,81.19484066246777
1.7047793817391754,30.646396002762312
4.094778530052039,60.96346138906111
4.226891133961895,55.061121785373444
8.218064439010869,87.85188276146647
0.012366797594094425,22.335730891705808
3.0085310835325507,37.99861176499759
9.812363743443038,108.21829441308732
4.748865435062186,49.87636724324162
3.8252628024400828,54.580618128019374
1.1982900201764635,32.67963984881495
9.741646286280156,95.54815839067645
0.20026355925824468,24.934360057632905
7.371802250072431,77.38655200646076
7.685998047885084,78.11067715880178
2.436567160638666,41.84033313187396
6.7155844361303725,68.69187053360346
0.9292914437938993,26.313055756563347
2.570472664320799,37.592897570916605
7.87901988292265,81.35226151551647
8.646861920335402,91.33853835833413
6.084864126597913,65.70708115105228
5.068384318204826,59.585454980276786
1.593040206189803,30.22859539001052
0.6310903307915017,32.26870597420474
1.1764902847355863,31.124984268954144
2.2735730009609876,39.2889321725215
3.416745018969208,50.751052674870785
3.809095255109872,47.50208915700454
3.4632176858900356,52.00202761211949
2.3905533219726562,40.85531530494496
5.097242467516981,52.973485226365526
8.252861082328968,78.88273449312791
2.797035384714792,39.51479781379801
9.423870191022331,88.7859290488528
8.733366617238477,88.6755406344099
1.617642113521096,27.87244695108945
7.862759567570945,82.41346127521297
5.745873823177666,73.02553746507861
5.6657536217141855,65.07914445593255
3.9104276305817445,49.768598770144315
5.0115299918200975,62.0334531734875
3.9717877742921104,48.29220322972387
5.397326187599428,67.39568104777543
6.279500527726358,72.71206898743144
6.743038064090484,74.1386323229667
5.324811925594261,63.37007456292202
7.214220673287317,87.9224949391128
1.412780492755058,36.0138049933798
2.1198249090223853,47.95623242798575
8.187350040742702,88.15895129240388
3.225279778464152,38.44378101435978
0.22893824976120247,20.520637483770415
1.537911496680311,23.80226760070215
2.2361443449631127,40.53066993303949
9.573228878945873,100.312852018294
5.730414289308493,74.52097117402457
9.327307404762548,91.34027733986612
5.751633504966249,66.75682252090608
4.793544401378518,52.357834894707054
3.1372769119409605,49.0945961018489
6.063709444333756,74.70283579487565
1.3919802461752984,31.709395060222228
8.98261627292706,89.0703833948867
8.293324051412837,77.88599796851659
3.1753144787673704,49.66427261461133
9.527975276012944,92.8012111470187
8.252007674155681,95.31948362259814
6.663068858350397,77.60110135527039
1.217619111252748,25.700243617985638
4.782340230480723,54.68136335818843
5.0610755484675085,69.09786020246173
2.325513583653801,38.182811435057886
0.7996539435930194,23.830675407127305
7.767236304716927,82.27649888011827
1.2203505212439503,27.173240919682648
5.942907505617747,68.7485024304828
9.364491738836605,94.53681580310153
8.761051925980425,94.46595531040094
2.7775262374926113,40.27733938374526
8.514486375512654,83.69180917065299
0.003325061204894064,18.28167700652122
0.17687809613257222,19.639605277940348
6.0255316384286495,67.81658403145923
3.647982191445295,80.37867548721727
3.8646084115914716,53.81641213009137
5.644410906788825,74.31600517671615
1.9178245559186058,31.285148058681223
2.1175535066547835,38.884028668493805
4.846015870188647,80.2056100280951
7.542535443438631,76.96918151594973
6.194977514075877,68.52166484769512
2.973550482368389,35.03851448785313
4.303371775089212,58.96126267634237
1.706647585499984,13.331026386867926
0.7462981433708171,30.003206030371533
7.826960407441492,83.6459308489295
2.6538740918819457,40.305166590181194
1.777663878512482,26.257297031337426
6.9161805556931935,68.25468139196335
6.18051674287186,56.47840302126616
6.3318962601346405,67.84210266693385
2.288946048466136,49.70281190363533
2.3264553856268098,32.17190613742448
2.2080262978563914,24.5070509657516
1.737525956622945,38.71355225091122
6.557236725616563,84.276483151416
8.480158852494014,89.33087614625113
7.243174696766612,79.3890595477327
7.920936337605432,81.8180803326247
4.047984290851998,43.412588174265686
6.540757953719981,65.07250404104248
3.5423624044477453,46.75513258858937
5.2550462196864,59.49809305734248
4.816348465348623,57.95492308393928
1.768871451438544,38.29759573114915
3.870787603356308,48.05711166726536
9.63822275482351,101.35436582061114
2.4858025771494208,37.00997206768152
1.3380373627948872,35.895496866687886
4.185806216239353,53.91828756528194
7.903377358601481,81.04786716420429
5.821482297799722,66.91832868514223
6.809748272382445,73.01029196827173
1.8969484817467719,35.74125904237404
6.189481930077215,73.30638643320508
3.2350039491147378,45.44395360083965
8.343033659547675,84.8964250121125
6.292988060107362,64.72632345630475
1.988562777752959,38.80439231848224
0.6461667984408614,26.910695519540518
0.42633209287032736,17.500942488325016
3.7140856765014076,53.89015680161506
2.658511366543135,35.277170769333395
6.46090123462508,76.83331883317011
4.993338349786183,63.386023434224555
2.660192780053807,43.3798698534208
1.4923777795017612,30.054046440178908
1.271997626874496,33.05487992832823
8.646603921404177,65.28409763608252
2.4347796840486726,42.43999707793025
6.5171064791096835,68.78560172424628
8.106859279862663,86.19190915067863
6.140813111847361,74.78667982625407
8.595652316469458,99.76070943453918
3.923937215284745,50.36543284978198
9.562221906489484,100.78719078257302
1.3314500417809694,36.324002934669345
1.021495296575381,24.109937377654227
6.586921462074436,81.60576328690289
9.428311414132617,112.01831342717846
8.08883461636328,88.75560450607112
0.7641685943805143,27.639947652779444
2.7936771393471638,42.62729491476811
9.303188848378237,107.15967719426912
2.5305843280078455,38.738398447428764
7.8117042378691925,80.9069059393105
8.251321959287038,92.66796971128528
4.954521034609818,63.44518716731246
3.863489098483155,57.31840739265802
4.501244324197597,56.59430150528634
2.2696469436536413,28.329160186835896
8.893909161288443,100.65595135528042
4.506196567297579,51.86980214047715
8.824594404560997,90.08237001602967
1.056934799062741,32.44674874962915
9.882752710001313,98.08271757957131
4.432730874436182,52.611117599074284
0.47830820394105467,26.918888195461047
0.38021848237454914,29.720776191453865
7.462072574818386,78.9924087845178
6.5903553420368075,71.87989463224072
8.021305581275875,80.93200452178985
1.0536753395280596,26.949518499195804
0.3557086703554835,28.263699761994797
5.085792894475785,61.09165750927456
3.8759523148276953,46.98266521397012
4.619469366709557,62.57232582391969
9.91588408870274,89.61111669210206
9.707499576706702,94.85056829591647
9.423153896731929,88.74220507587762
7.838426767676738,93.66153994077766
3.548413602568904,41.494662070334996
4.121309302627716,51.1753616017428
5.4961604371892445,65.1299260568073
8.305344564048399,85.08061800616574
0.6871283251826776,25.122472378186327
4.242968858848881,56.82794171016402
0.8261766345926869,14.65080478817753
5.146575865735116,54.83813456826167
8.989008240062354,92.13336285085047
7.8248492456393794,80.57770890524698
2.2784241754310997,38.87444969482679
9.759908495987924,99.2175343810599
6.673503980464284,62.808431866359314
0.10427699397403067,27.202417612550477
2.554134846852195,37.94173935931581
2.607132999199165,36.52949806971329
0.6925430628585993,26.58212098266519
9.59826518075929,97.32192258498553
4.782552945759237,64.24387765434709
8.95814597371882,93.02453360360064
3.2221550344462835,51.567794515691766
1.2523357043282712,25.327798757487642
4.743361099062139,58.65619406853461
1.1395663471431716,23.542792240520924
4.860155029775399,77.36982842182547
9.202971812194077,93.05233471954318
5.207681418342127,60.8749642207325
6.1649972689508346,68.57734038979851
1.566384369738083,36.213022308827654
0.43735625879969486,15.462051785384661
1.1080796217980704,24.365697660463702
5.985315756843656,67.67966692102337
0.9501169899230466,21.707620472028125
3.759928899413114,50.310001726310134
5.50091940458156,88.11831625932274
3.8865279862984705,44.07344066512485
1.6368380146530148,25.82887838595273
2.737913075141065,28.784363423382196
9.28317532848577,88.16205237947659
6.759822755863554,74.15019833796143
4.960478386798865,60.46476620909531
0.12714889986893518,22.026688997093732
9.924154004894701,95.50363797582071
6.7145493489464325,73.62487737146401
3.169224773449449,47.34002123380286
8.792686599978381,84.00131505232129
2.584316202918181,41.29117499529815
5.440165791827516,66.80373239379558
6.360707637298251,68.4318004492716
2.2106337145372845,42.996241368046284
9.78397278800596,95.93461058492282
7.481919059789975,54.99144069348735
5.578132255110699,67.4092639336502
1.8059459817530088,44.614036701356355
0.5385820699802613,24.735424654281136
3.2005983252098344,48.77932562224728
7.531873359134028,77.711400767583
2.6933129830202507,35.33842276518187
5.395562204955051,63.99582586914408
7.279471767307432,79.85777399739901
1.0794371464646435,26.845941719811336
6.852980161158734,77.9791238793774
0.918708877100447,24.079270967731976
9.651297421269966,92.69994804090102
4.883941300649396,64.374745057626
1.5067610770987738,37.38082674949834
3.423836360335465,44.21897535350533
4.134164492952614,61.66756839564502
7.581850110765373,79.21926742347173
7.434237860766093,79.89781720934853
6.11940505337331,68.53197771774434
1.0593071255849296,31.093258091907835
1.5156937158767358,33.4826571960186
0.9375692064555663,28.79036445955282
5.7717278328755,61.07601450440457
8.77138441511404,81.7282637369639
4.338005122547718,60.70257701991774
1.608481739577462,30.140623921920977
5.58042325148967,64.39821914474997
8.117522168657098,86.57417189870569
7.4171206151293,87.48201293778074
8.814507796750213,91.32285199721424
2.779020972488678,40.25817996528894
1.9395386726777486,32.89858747498771
8.798164859419387,90.1985346691454
6.575603127780231,78.49919631756634
3.1092893000755417,45.01869301634938
7.423480505725092,79.12774560351066
8.151183844803679,93.41710550165018
6.149782403411324,68.78025353433598
6.8788410987991515,65.40828798514896
3.7525990444266633,63.3883472073957
5.386956673430391,67.87982204322361
5.241591707261622,72.3444773785709
8.48047791130772,102.0270459628356
8.399639802821826,86.08798451629315
8.326804693470432,89.98644375523506
0.11031614262465794,31.056931978839497
7.495454844688883,81.49832729430882
7.586763901110048,69.69605761637762
6.783788228551418,65.70810854058979
7.562646578914526,88.08877317663557
8.419703714967087,95.83427738408514
4.7031905410178565,57.092267870960875
5.020502134884471,67.11615445110768
1.2471405691139048,24.860985722194748
3.853758830473618,46.85794037644554
6.433651799117843,65.95781278362699
7.803997761472745,78.18238436333873
2.1720909769121057,40.99020786290994
1.378228991592354,26.71407006742161
6.630420045004922,84.2420755596787
0.018798835249106416,22.45074371373004
1.7837258430732983,39.69244197706183
0.29071380343953734,24.775413341516664
1.6688511785487092,39.42215768068607
1.8131927992550523,30.165542396347682
3.876735947503942,58.24855527102932
4.023271246865559,52.89086440288166
8.742624706102378,95.98732820366271
5.101097124988252,53.61095673302509
7.234047656122863,78.77529728202472
1.0413735792028744,29.05718221753132
2.2543875546369385,34.9389181121983
7.029434409786768,77.80106942703047
0.5280396046852809,31.92235107748982
4.865976622437531,55.44705118468464
5.993689656629338,72.7587890340594
6.02145644052481,62.534536243465936
0.2293281126804203,32.38184787465566
3.221080042291855,49.69164193051838
6.36490651049154,79.54483874522518
1.4899973614924344,35.28028148740831
6.954156483280532,77.58631775489106
7.459252088136745,83.63868140752355
9.819691904461452,97.87529791892077
2.098419948564094,28.698190060721146
8.251306676661152,66.15035186036879
5.202965769186541,57.846209480493556
3.7346259614417345,44.368698114636864
1.2237675732517794,32.97160642820729
7.3550560648753756,77.44490614450453
2.358575991436871,44.007129964523415
3.7142200187304573,45.769056306048306
0.6254222689736844,22.649233269220346
8.01366915819519,89.86083339706849
7.665885239716434,82.72629522271951
7.336158300423125,71.30262619885431
2.9944351049188667,45.24428525365149
1.7348007426595724,41.2845986842206
6.3755326447022975,68.61137393451104
4.961663841132195,62.683599211322104
1.7825246690464158,30.0132627765918
6.859112710498637,74.18898530914196
9.911264318213037,127.02413427940772
7.4721958774203765,80.87372535813788
7.399863866856117,85.64526024842712
9.503127529305917,98.15153225558664
2.029363675749022,47.32860779199639
5.655499649214404,57.419430347618885
9.796467150338835,97.28577045240586
1.6529411097017455,27.800859911153708
7.00251959444521,70.93891088327044
5.85810145971902,61.82889320872196
5.86479092188707,67.75695648535267
6.976706275200751,76.94515487571535
9.296169228756842,96.50663345503031
7.82581939851338,76.99125238738428
0.5613610341621,22.86976417830535
8.527280198757111,83.39676839127505
2.2554132992573264,42.72271417541719
3.7691416473637194,45.80179542800489
4.617328136123822,55.87006432901117
4.809060007530697,61.2740122668611
4.351803992553568,51.73628856794072
9.373532942158644,98.45765576217242
7.060190076640246,84.46191929078772
6.3117064595670636,71.44221032016412
0.49842027782941556,28.49541679547736
9.039133302603746,81.94596197614806
9.093901920083962,90.60595572643244
7.802130634301023,83.34154915905306
0.07029203813619156,15.297510913087997
0.5728025107762336,25.62066676323033
2.2522370226848976,43.317598961774934
1.313494081449067,21.110149511542424
3.9883602970372944,45.96151804727912
9.226230580877896,94.7339110008441
4.720604341969983,60.0669333829601
0.1340262643216561,24.762611989121503
2.82745689578762,43.1741025607398
0.4459490837296154,25.875154694915967
0.3628762261350216,27.42041335178358
2.7571985309555225,39.985297738792546
2.7561233867894543,39.00605666428353
7.87126602601604,82.12759505345399
9.748346527811119,98.98421193387601
3.712070938899983,46.40520029519327
4.288868788610386,52.34216372651703
8.447894362860215,83.364884674816
2.681390200955134,42.239875512789645
1.5638180440344795,31.583858738197044
8.530896234036504,79.54182332197878
0.46500586440065494,23.702506955162537
6.196994401994157,64.72593537840804
5.619928474668068,69.87484132337404
3.459204475016943,46.130030033743004
